Lat,Lon,Elevation
37.739289500000005,-122.46558050000003,118.7098159790039
37.739289500000005,-122.46488575000004,125.83349609375
37.739289500000005,-122.46419100000004,128.5507049560547
37.739289500000005,-122.46349625000005,137.3980255126953
37.739289500000005,-122.46280150000005,145.6080474853516
37.739289500000005,-122.46210675000006,152.1069946289062
37.739289500000005,-122.46141200000007,161.3432006835938
37.739289500000005,-122.46071725000007,163.7002563476562
37.739289500000005,-122.46002250000008,158.6146087646484
37.739289500000005,-122.45932775000009,162.9610137939453
37.739289500000005,-122.45863300000009,161.6677703857422
37.739289500000005,-122.4579382500001,174.7309722900391
37.739289500000005,-122.4572435000001,218.8092803955078
37.739289500000005,-122.45654875000011,249.5954437255859
37.739289500000005,-122.45585400000012,264.1815185546875
37.739289500000005,-122.45515925000012,277.8342895507812
37.739289500000005,-122.45446450000013,236.4483489990234
37.739289500000005,-122.45376975000013,253.2138824462891
37.739289500000005,-122.45307500000014,261.92236328125
37.739289500000005,-122.45238025000015,261.8011779785156
37.739289500000005,-122.45168550000015,236.6213073730469
37.739289500000005,-122.45099075000016,224.4711761474609
37.739289500000005,-122.45029600000017,213.1395263671875
37.739289500000005,-122.44960125000017,208.3680725097656
37.739289500000005,-122.44890650000018,207.362548828125
37.739289500000005,-122.44821175000018,208.0101776123047
37.739289500000005,-122.44751700000019,199.1000061035156
37.739289500000005,-122.4468222500002,196.6511688232422
37.739289500000005,-122.4461275000002,194.0548400878906
37.739289500000005,-122.44543275000021,187.4202117919922
37.739289500000005,-122.44473800000021,183.0843353271484
37.739289500000005,-122.44404325000022,174.4933776855469
37.739289500000005,-122.44334850000023,165.7970123291016
37.739289500000005,-122.44265375000023,146.0208587646484
37.739289500000005,-122.44195900000024,146.9202728271484
37.739289500000005,-122.44126425000024,99.30091094970703
37.739289500000005,-122.44056950000025,105.6535186767578
37.739289500000005,-122.43987475000026,130.2349243164062
37.739289500000005,-122.43918000000026,147.4738311767578
37.739289500000005,-122.43848525000027,160.5706481933594
37.739289500000005,-122.43779050000028,165.1551513671875
37.739289500000005,-122.43709575000028,164.7883605957031
37.739289500000005,-122.43640100000029,146.0301666259766
37.739289500000005,-122.4357062500003,139.1829223632812
37.739289500000005,-122.4350115000003,126.2091827392578
37.739289500000005,-122.4343167500003,130.629150390625
37.739289500000005,-122.43362200000031,145.4564208984375
37.739289500000005,-122.43292725000032,160.9486999511719
